file_name,tuning,details,clean,chord
t_DGCFAD_guitarBbaug(sus4)_Cfast101110101310DGCFAD.mp3,DGCFAD,Bbaug(sus4)_Cfast101110101310,Bbaug(sus4)_Cfast101110101310,Cm7b5
t_DGCFAD_guitarBbaug(sus4)_Cssfast033111DGCFAD.mp3,DGCFAD,Bbaug(sus4)_Cssfast033111,Bbaug(sus4)_Cssfast033111,D#m(maj7)
t_DGCFAD_guitarBbaug(sus4)_Gsfastx13111DGCFAD.mp3,DGCFAD,Bbaug(sus4)_Gsfastx13111,Bbaug(sus4)_Gsfastx13111,G#7sus2
t_DGCFAD_guitarBbaug(sus4_b2)fast886668DGCFAD.mp3,DGCFAD,Bbaug(sus4_b2)fast886668,Bbaug(sus4_b2)fast886668,Bmaj7
t_DGCFAD_guitarBbaug(sus4_b2)_Csfastx66668DGCFAD.mp3,DGCFAD,Bbaug(sus4_b2)_Csfastx66668,Bbaug(sus4_b2)_Csfastx66668,Bmaj9
t_DGCFAD_guitarBbaug(sus4_b2)_Gsfast686668DGCFAD.mp3,DGCFAD,Bbaug(sus4_b2)_Gsfast686668,Bbaug(sus4_b2)_Gsfast686668,G#m9
t_DGCFAD_guitarBbaug11sus2fastx33334DGCFAD.mp3,DGCFAD,Bbaug11sus2fastx33334,Bbaug11sus2fastx33334,G#9
t_DGCFAD_guitarBbaug6fast876555DGCFAD.mp3,DGCFAD,Bbaug6fast876555,Bbaug6fast876555,Gm(maj7)
t_DGCFAD_guitarBbaug7fast8x8998DGCFAD.mp3,DGCFAD,Bbaug7fast8x8998,Bbaug7fast8x8998,A#7#5
t_DGCFAD_guitarBbaug7sus(b2)_Dsfast113111DGCFAD.mp3,DGCFAD,Bbaug7sus(b2)_Dsfast113111,Bbaug7sus(b2)_Dsfast113111,G#m9
t_DGCFAD_guitarBbaug7sus2_Cssfast010110DGCFAD.mp3,DGCFAD,Bbaug7sus2_Cssfast010110,Bbaug7sus2_Cssfast010110,A#9#5
t_DGCFAD_guitarBbaug7sus2_Dfast010110DGCFAD.mp3,DGCFAD,Bbaug7sus2_Dfast010110,Bbaug7sus2_Dfast010110,G#9b5
t_DGCFAD_guitarBbaug7sus2_Dsfast11011xDGCFAD.mp3,DGCFAD,Bbaug7sus2_Dsfast11011x,Bbaug7sus2_Dsfast11011x,G#9
t_DGCFAD_guitarBbaug7sus2_Dssfast21011xDGCFAD.mp3,DGCFAD,Bbaug7sus2_Dssfast21011x,Bbaug7sus2_Dssfast21011x,G#9#5
t_DGCFAD_guitarBbaug7sus2_Efast21011xDGCFAD.mp3,DGCFAD,Bbaug7sus2_Efast21011x,Bbaug7sus2_Efast21011x,F#9b5
t_DGCFAD_guitarBbaug_Bfast91110999DGCFAD.mp3,DGCFAD,Bbaug_Bfast91110999,Bbaug_Bfast91110999,Bm(maj7)
t_DGCFAD_guitarBbaug_Cfastxx0110DGCFAD.mp3,DGCFAD,Bbaug_Cfastxx0110,Bbaug_Cfastxx0110,D7#5
t_DGCFAD_guitarBbaug_Dsfast132111DGCFAD.mp3,DGCFAD,Bbaug_Dsfast132111,Bbaug_Dsfast132111,D#m(maj7)
t_DGCFAD_guitarBbaug_Efastxx4110DGCFAD.mp3,DGCFAD,Bbaug_Efastxx4110,Bbaug_Efastxx4110,F#7#5
t_DGCFAD_guitarBbaug_Gfast576555DGCFAD.mp3,DGCFAD,Bbaug_Gfast576555,Bbaug_Gfast576555,Gm(maj7)
t_DGCFAD_guitarBbaug_Gsfastx12110DGCFAD.mp3,DGCFAD,Bbaug_Gsfastx12110,Bbaug_Gsfastx12110,A#7#5
t_DGCFAD_guitarBbdim(sus2)_Fsfast430112DGCFAD.mp3,DGCFAD,Bbdim(sus2)_Fsfast430112,Bbdim(sus2)_Fsfast430112,F#7b5
t_DGCFAD_guitarBbdim(sus2)_Gbfast430112DGCFAD.mp3,DGCFAD,Bbdim(sus2)_Gbfast430112,Bbdim(sus2)_Gbfast430112,C7b5
t_DGCFAD_guitarBbdim(sus2)_Gsfastxx8778DGCFAD.mp3,DGCFAD,Bbdim(sus2)_Gsfastxx8778,Bbdim(sus2)_Gsfastxx8778,C7#5
t_DGCFAD_guitarBbdimfast89108x8DGCFAD.mp3,DGCFAD,Bbdimfast89108x8,Bbdimfast89108x8,A#dim
t_DGCFAD_guitarBbdim_Fsfast464544DGCFAD.mp3,DGCFAD,Bbdim_Fsfast464544,Bbdim_Fsfast464544,F#7
t_DGCFAD_guitarBbfastx32010DGCFAD.mp3,DGCFAD,Bbfastx32010,Bbfastx32010,A#
t_DGCFAD_guitarBbm(maj7)fast8109888DGCFAD.mp3,DGCFAD,Bbm(maj7)fast8109888,Bbm(maj7)fast8109888,A#m(maj7)
t_DGCFAD_guitarBbm11fast888888DGCFAD.mp3,DGCFAD,Bbm11fast888888,Bbm11fast888888,A#m11
t_DGCFAD_guitarBbm6_Dsfast131211DGCFAD.mp3,DGCFAD,Bbm6_Dsfast131211,Bbm6_Dsfast131211,D#9
t_DGCFAD_guitarBbm7b5_Fsfast464546DGCFAD.mp3,DGCFAD,Bbm7b5_Fsfast464546,Bbm7b5_Fsfast464546,F#9
t_DGCFAD_guitarBbm7s5_Efast211112DGCFAD.mp3,DGCFAD,Bbm7s5_Efast211112,Bbm7s5_Efast211112,F#9
t_DGCFAD_guitarBbm7s5_Esfast311113DGCFAD.mp3,DGCFAD,Bbm7s5_Esfast311113,Bbm7s5_Esfast311113,F#maj9
t_DGCFAD_guitarBbm7_Bsfast10108888DGCFAD.mp3,DGCFAD,Bbm7_Bsfast10108888,Bbm7_Bsfast10108888,A#m9
t_DGCFAD_guitarBbm7_Fsfast435343DGCFAD.mp3,DGCFAD,Bbm7_Fsfast435343,Bbm7_Fsfast435343,F#maj9
t_DGCFAD_guitarBbm9fast81088810DGCFAD.mp3,DGCFAD,Bbm9fast81088810,Bbm9fast81088810,A#m9
t_DGCFAD_guitarBbm9_Dsfast131331DGCFAD.mp3,DGCFAD,Bbm9_Dsfast131331,Bbm9_Dsfast131331,A#m11
t_DGCFAD_guitarBbmaj11_Fssfast533453DGCFAD.mp3,DGCFAD,Bbmaj11_Fssfast533453,Bbmaj11_Fssfast533453,A#maj13
t_DGCFAD_guitarBbmaj13sus4_Cssfast020211DGCFAD.mp3,DGCFAD,Bbmaj13sus4_Cssfast020211,Bbmaj13sus4_Cssfast020211,A#maj13
t_DGCFAD_guitarBbmaj7fastx32000DGCFAD.mp3,DGCFAD,Bbmaj7fastx32000,Bbmaj7fastx32000,A#maj7
t_DGCFAD_guitarBbmaj7sus2_Cssfast030000DGCFAD.mp3,DGCFAD,Bbmaj7sus2_Cssfast030000,Bbmaj7sus2_Cssfast030000,A#maj9
t_DGCFAD_guitarBbmaj7_Bsfastx55557DGCFAD.mp3,DGCFAD,Bbmaj7_Bsfastx55557,Bbmaj7_Bsfastx55557,A#maj9
t_DGCFAD_guitarBbmaj7_Gfast575557DGCFAD.mp3,DGCFAD,Bbmaj7_Gfast575557,Bbmaj7_Gfast575557,Gm9
t_DGCFAD_guitarBbmaj9fastx30000DGCFAD.mp3,DGCFAD,Bbmaj9fastx30000,Bbmaj9fastx30000,A#maj9
t_DGCFAD_guitarBbmaj9_Gfast555557DGCFAD.mp3,DGCFAD,Bbmaj9_Gfast555557,Bbmaj9_Gfast555557,Gm11
t_DGCFAD_guitarBbmfast81010888DGCFAD.mp3,DGCFAD,Bbmfast81010888,Bbmfast81010888,A#m
t_DGCFAD_guitarBbms5fastxx10898DGCFAD.mp3,DGCFAD,Bbms5fastxx10898,Bbms5fastxx10898,F#
t_DGCFAD_guitarBbms5_Efast231112DGCFAD.mp3,DGCFAD,Bbms5_Efast231112,Bbms5_Efast231112,F#7
t_DGCFAD_guitarBbms5_Esfast331113DGCFAD.mp3,DGCFAD,Bbms5_Esfast331113,Bbms5_Esfast331113,F#maj7
t_DGCFAD_guitarBbm_Dsfastx810888DGCFAD.mp3,DGCFAD,Bbm_Dsfastx810888,Bbm_Dsfastx810888,D#7sus2
t_DGCFAD_guitarBbm_Fsfast465544DGCFAD.mp3,DGCFAD,Bbm_Fsfast465544,Bbm_Fsfast465544,F#maj7
t_DGCFAD_guitarBbm_Fssfastx01213DGCFAD.mp3,DGCFAD,Bbm_Fssfastx01213,Bbm_Fssfastx01213,A#m6
t_DGCFAD_guitarBbm_Gfastx01213DGCFAD.mp3,DGCFAD,Bbm_Gfastx01213,Bbm_Gfastx01213,Gm7b5
t_DGCFAD_guitarBbm_Gssfastx21013DGCFAD.mp3,DGCFAD,Bbm_Gssfastx21013,Bbm_Gssfastx21013,A#m(maj7)
t_DGCFAD_guitarBbsus2_Ebfast130013DGCFAD.mp3,DGCFAD,Bbsus2_Ebfast130013,Bbsus2_Ebfast130013,F7sus4
t_DGCFAD_guitarBbsus2_Gsfastx10013DGCFAD.mp3,DGCFAD,Bbsus2_Gsfastx10013,Bbsus2_Gsfastx10013,A#7sus2
t_DGCFAD_guitarBbsus4_Cfastx53533DGCFAD.mp3,DGCFAD,Bbsus4_Cfastx53533,Bbsus4_Cfastx53533,F7sus4
t_DGCFAD_guitarBbsus4_Csfast11810888DGCFAD.mp3,DGCFAD,Bbsus4_Csfast11810888,Bbsus4_Csfast11810888,D#7sus2
t_DGCFAD_guitarBbsus4_Gsfastx13311DGCFAD.mp3,DGCFAD,Bbsus4_Gsfastx13311,Bbsus4_Gsfastx13311,A#7sus4
t_DGCFAD_guitarBb_Fssfast575555DGCFAD.mp3,DGCFAD,Bb_Fssfast575555,Bb_Fssfast575555,A#6
t_DGCFAD_guitarBb_Gfast575555DGCFAD.mp3,DGCFAD,Bb_Gfast575555,Bb_Gfast575555,Gm7
t_DGCFAD_guitarBb_Gsfastx12010DGCFAD.mp3,DGCFAD,Bb_Gsfastx12010,Bb_Gsfastx12010,A#7
t_DGCFAD_guitarBb_Gssfastx22010DGCFAD.mp3,DGCFAD,Bb_Gssfastx22010,Bb_Gssfastx22010,A#maj7
t_DGCFAD_guitarBdim(sus2)_Gsfast668686DGCFAD.mp3,DGCFAD,Bdim(sus2)_Gsfast668686,Bdim(sus2)_Gsfast668686,C#7
t_DGCFAD_guitarBdim(sus2)_Gssfastx21023DGCFAD.mp3,DGCFAD,Bdim(sus2)_Gssfastx21023,Bdim(sus2)_Gssfastx21023,C#7#5
t_DGCFAD_guitarBdim7fast012020DGCFAD.mp3,DGCFAD,Bdim7fast012020,Bdim7fast012020,Bdim7
t_DGCFAD_guitarBdim7fast312020DGCFAD.mp3,DGCFAD,Bdim7fast312020,Bdim7fast312020,Bdim7
t_DGCFAD_guitarBdim7fast910119119DGCFADv.mp3,DGCFAD,Bdim7fast910119119v,Bdim7fast910119119v,Bdim7
t_DGCFAD_guitarBdim7fast910898xDGCFADv.mp3,DGCFAD,Bdim7fast910898xv,Bdim7fast910898xv,Bdim7
t_DGCFAD_guitarBdim7fastx12020DGCFAD.mp3,DGCFAD,Bdim7fastx12020,Bdim7fastx12020,Bdim7
t_DGCFAD_guitarBdim7fastx42323DGCFADv.mp3,DGCFAD,Bdim7fastx42323v,Bdim7fastx42323v,Bdim7
t_DGCFAD_guitarBdim7fastx45353DGCFADv.mp3,DGCFAD,Bdim7fastx45353v,Bdim7fastx45353v,Bdim7
t_DGCFAD_guitarBdim7fastxx11121112DGCFADv.mp3,DGCFAD,Bdim7fastxx11121112v,Bdim7fastxx11121112v,Bdim7
t_DGCFAD_guitarBdim7slow910119119DGCFAD.mp3,DGCFAD,Bdim7slow910119119,Bdim7slow910119119,Bdim7
t_DGCFAD_guitarBdim7slow910119119DGCFADv.mp3,DGCFAD,Bdim7slow910119119v,Bdim7slow910119119v,Bdim7
t_DGCFAD_guitarBdim7slow910898xDGCFADv.mp3,DGCFAD,Bdim7slow910898xv,Bdim7slow910898xv,Bdim7
t_DGCFAD_guitarBdim7slowx42323DGCFADv.mp3,DGCFAD,Bdim7slowx42323v,Bdim7slowx42323v,Bdim7
t_DGCFAD_guitarBdim7slowx45353DGCFADv.mp3,DGCFAD,Bdim7slowx45353v,Bdim7slowx45353v,Bdim7
t_DGCFAD_guitarBdim7slowxx11121112DGCFADv.mp3,DGCFAD,Bdim7slowxx11121112v,Bdim7slowxx11121112v,Bdim7
t_DGCFAD_guitarBdim7strum910119119DGCFAD.mp3,DGCFAD,Bdim7strum910119119,Bdim7strum910119119,Bdim7
t_DGCFAD_guitarBdim7strum910119119DGCFADv.mp3,DGCFAD,Bdim7strum910119119v,Bdim7strum910119119v,Bdim7
t_DGCFAD_guitarBdim7strum910898xDGCFADv.mp3,DGCFAD,Bdim7strum910898xv,Bdim7strum910898xv,Bdim7
t_DGCFAD_guitarBdim7strumx42323DGCFADv.mp3,DGCFAD,Bdim7strumx42323v,Bdim7strumx42323v,Bdim7
t_DGCFAD_guitarBdim7strumx45353DGCFADv.mp3,DGCFAD,Bdim7strumx45353v,Bdim7strumx45353v,Bdim7
t_DGCFAD_guitarBdim7strumxx11121112DGCFADv.mp3,DGCFAD,Bdim7strumxx11121112v,Bdim7strumxx11121112v,Bdim7
t_DGCFAD_guitarBdim7sus2fast9108889DGCFAD.mp3,DGCFAD,Bdim7sus2fast9108889,Bdim7sus2fast9108889,C#7
t_DGCFAD_guitarBdim7sus2_Dsfastx88889DGCFAD.mp3,DGCFAD,Bdim7sus2_Dsfastx88889,Bdim7sus2_Dsfastx88889,C#9
t_DGCFAD_guitarBdimfast042020DGCFAD.mp3,DGCFAD,Bdimfast042020,Bdimfast042020,Bdim
t_DGCFAD_guitarBdimfast342020DGCFAD.mp3,DGCFAD,Bdimfast342020,Bdimfast342020,Bdim
t_DGCFAD_guitarBdimfast910119x9DGCFADv.mp3,DGCFAD,Bdimfast910119x9v,Bdimfast910119x9v,Bdim
t_DGCFAD_guitarBdimfastx42020DGCFAD.mp3,DGCFAD,Bdimfastx42020,Bdimfastx42020,Bdim
t_DGCFAD_guitarBdimfastx42020DGCFADv.mp3,DGCFAD,Bdimfastx42020v,Bdimfastx42020v,Bdim
t_DGCFAD_guitarBdimfastx42x23DGCFADv.mp3,DGCFAD,Bdimfastx42x23v,Bdimfastx42x23v,Bdim
t_DGCFAD_guitarBdimfastxx11121412DGCFADv.mp3,DGCFAD,Bdimfastxx11121412v,Bdimfastxx11121412v,Bdim
t_DGCFAD_guitarBdimfastxx11989DGCFADv.mp3,DGCFAD,Bdimfastxx11989v,Bdimfastxx11989v,Bdim
t_DGCFAD_guitarBdimslow910119x9DGCFADv.mp3,DGCFAD,Bdimslow910119x9v,Bdimslow910119x9v,Bdim
t_DGCFAD_guitarBdimslowx42020DGCFAD.mp3,DGCFAD,Bdimslowx42020,Bdimslowx42020,Bdim
t_DGCFAD_guitarBdimslowx42020DGCFADv.mp3,DGCFAD,Bdimslowx42020v,Bdimslowx42020v,Bdim
t_DGCFAD_guitarBdimslowx42x23DGCFADv.mp3,DGCFAD,Bdimslowx42x23v,Bdimslowx42x23v,Bdim
t_DGCFAD_guitarBdimslowxx11121412DGCFADv.mp3,DGCFAD,Bdimslowxx11121412v,Bdimslowxx11121412v,Bdim
t_DGCFAD_guitarBdimslowxx11989DGCFADv.mp3,DGCFAD,Bdimslowxx11989v,Bdimslowxx11989v,Bdim
t_DGCFAD_guitarBdimstrum910119x9DGCFADv.mp3,DGCFAD,Bdimstrum910119x9v,Bdimstrum910119x9v,Bdim
t_DGCFAD_guitarBdimstrumx42020DGCFAD.mp3,DGCFAD,Bdimstrumx42020,Bdimstrumx42020,Bdim
t_DGCFAD_guitarBdimstrumx42020DGCFADv.mp3,DGCFAD,Bdimstrumx42020v,Bdimstrumx42020v,Bdim
t_DGCFAD_guitarBdimstrumx42x23DGCFADv.mp3,DGCFAD,Bdimstrumx42x23v,Bdimstrumx42x23v,Bdim
t_DGCFAD_guitarBdimstrumxx11121412DGCFADv.mp3,DGCFAD,Bdimstrumxx11121412v,Bdimstrumxx11121412v,Bdim
t_DGCFAD_guitarBdimstrumxx11989DGCFADv.mp3,DGCFAD,Bdimstrumxx11989v,Bdimstrumxx11989v,Bdim
t_DGCFAD_guitarBdim_Gfast575655DGCFAD.mp3,DGCFAD,Bdim_Gfast575655,Bdim_Gfast575655,G7
t_DGCFAD_guitarBdim_Gsfastx12020DGCFAD.mp3,DGCFAD,Bdim_Gsfastx12020,Bdim_Gsfastx12020,G#dim7
t_DGCFAD_guitarBfast446664DGCFAD.mp3,DGCFAD,Bfast446664,Bfast446664,B
t_DGCFAD_guitarBfast911111099DGCFAD.mp3,DGCFAD,Bfast911111099,Bfast911111099,B
t_DGCFAD_guitarBfast911111099DGCFADv.mp3,DGCFAD,Bfast911111099v,Bfast911111099v,B
t_DGCFAD_guitarBfast986669DGCFADv.mp3,DGCFAD,Bfast986669v,Bfast986669v,B
t_DGCFAD_guitarBfastx43121DGCFADv.mp3,DGCFAD,Bfastx43121v,Bfastx43121v,B
t_DGCFAD_guitarBfastx46664DGCFADv.mp3,DGCFAD,Bfastx46664v,Bfastx46664v,B
t_DGCFAD_guitarBfastxx11131413DGCFADv.mp3,DGCFAD,Bfastxx11131413v,Bfastxx11131413v,B
t_DGCFAD_guitarBfastxx3121DGCFAD.mp3,DGCFAD,Bfastxx3121,Bfastxx3121,B
t_DGCFAD_guitarBm(maj7)fast042110DGCFAD.mp3,DGCFAD,Bm(maj7)fast042110,Bm(maj7)fast042110,Bm(maj7)
t_DGCFAD_guitarBm(maj7)fast91110999DGCFAD.mp3,DGCFAD,Bm(maj7)fast91110999,Bm(maj7)fast91110999,Bm(maj7)
t_DGCFAD_guitarBm(maj7)fast91110999DGCFADv.mp3,DGCFAD,Bm(maj7)fast91110999v,Bm(maj7)fast91110999v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)fastx1110999DGCFAD.mp3,DGCFAD,Bm(maj7)fastx1110999,Bm(maj7)fastx1110999,Bm(maj7)
t_DGCFAD_guitarBm(maj7)fastx32120DGCFAD.mp3,DGCFAD,Bm(maj7)fastx32120,Bm(maj7)fastx32120,Bm(maj7)
t_DGCFAD_guitarBm(maj7)fastx42110DGCFADv.mp3,DGCFAD,Bm(maj7)fastx42110v,Bm(maj7)fastx42110v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)fastx46554DGCFADv.mp3,DGCFAD,Bm(maj7)fastx46554v,Bm(maj7)fastx46554v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)fastxx11131312DGCFADv.mp3,DGCFAD,Bm(maj7)fastxx11131312v,Bm(maj7)fastxx11131312v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)fastxx11998DGCFADv.mp3,DGCFAD,Bm(maj7)fastxx11998v,Bm(maj7)fastxx11998v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)slow91110999DGCFAD.mp3,DGCFAD,Bm(maj7)slow91110999,Bm(maj7)slow91110999,Bm(maj7)
t_DGCFAD_guitarBm(maj7)slow91110999DGCFADv.mp3,DGCFAD,Bm(maj7)slow91110999v,Bm(maj7)slow91110999v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)slowx42110DGCFADv.mp3,DGCFAD,Bm(maj7)slowx42110v,Bm(maj7)slowx42110v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)slowx46554DGCFADv.mp3,DGCFAD,Bm(maj7)slowx46554v,Bm(maj7)slowx46554v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)slowxx11131312DGCFADv.mp3,DGCFAD,Bm(maj7)slowxx11131312v,Bm(maj7)slowxx11131312v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)slowxx11998DGCFADv.mp3,DGCFAD,Bm(maj7)slowxx11998v,Bm(maj7)slowxx11998v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)strum91110999DGCFAD.mp3,DGCFAD,Bm(maj7)strum91110999,Bm(maj7)strum91110999,Bm(maj7)
t_DGCFAD_guitarBm(maj7)strum91110999DGCFADv.mp3,DGCFAD,Bm(maj7)strum91110999v,Bm(maj7)strum91110999v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)strumx42110DGCFADv.mp3,DGCFAD,Bm(maj7)strumx42110v,Bm(maj7)strumx42110v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)strumx46554DGCFADv.mp3,DGCFAD,Bm(maj7)strumx46554v,Bm(maj7)strumx46554v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)strumxx11131312DGCFADv.mp3,DGCFAD,Bm(maj7)strumxx11131312v,Bm(maj7)strumxx11131312v,Bm(maj7)
t_DGCFAD_guitarBm(maj7)strumxx11998DGCFADv.mp3,DGCFAD,Bm(maj7)strumxx11998v,Bm(maj7)strumxx11998v,Bm(maj7)
t_DGCFAD_guitarBm11fast044444DGCFAD.mp3,DGCFAD,Bm11fast044444,Bm11fast044444,Bm11
t_DGCFAD_guitarBm11fast1199999DGCFAD.mp3,DGCFAD,Bm11fast1199999,Bm11fast1199999,Bm11
t_DGCFAD_guitarBm11fast222424DGCFAD.mp3,DGCFAD,Bm11fast222424,Bm11fast222424,Bm11
t_DGCFAD_guitarBm11fast444454DGCFAD.mp3,DGCFAD,Bm11fast444454,Bm11fast444454,Bm11
t_DGCFAD_guitarBm11fast779879DGCFAD.mp3,DGCFAD,Bm11fast779879,Bm11fast779879,Bm11
t_DGCFAD_guitarBm11fast979877DGCFADv.mp3,DGCFAD,Bm11fast979877v,Bm11fast979877v,Bm11
t_DGCFAD_guitarBm11fast99911912DGCFADv.mp3,DGCFAD,Bm11fast99911912v,Bm11fast99911912v,Bm11
t_DGCFAD_guitarBm11fast99991211DGCFADv.mp3,DGCFAD,Bm11fast99991211v,Bm11fast99991211v,Bm11
t_DGCFAD_guitarBm11fast999999DGCFAD.mp3,DGCFAD,Bm11fast999999,Bm11fast999999,Bm11
t_DGCFAD_guitarBm11fast999999DGCFADv.mp3,DGCFAD,Bm11fast999999v,Bm11fast999999v,Bm11
t_DGCFAD_guitarBm11fastx42422DGCFADv.mp3,DGCFAD,Bm11fastx42422v,Bm11fastx42422v,Bm11
t_DGCFAD_guitarBm11fastx44100DGCFADv.mp3,DGCFAD,Bm11fastx44100v,Bm11fastx44100v,Bm11
t_DGCFAD_guitarBm11fastx44440DGCFADv.mp3,DGCFAD,Bm11fastx44440v,Bm11fastx44440v,Bm11
t_DGCFAD_guitarBm11fastx44454DGCFADv.mp3,DGCFAD,Bm11fastx44454v,Bm11fastx44454v,Bm11
t_DGCFAD_guitarBm11fastxx11111212DGCFADv.mp3,DGCFAD,Bm11fastxx11111212v,Bm11fastxx11111212v,Bm11
t_DGCFAD_guitarBm11slow979877DGCFADv.mp3,DGCFAD,Bm11slow979877v,Bm11slow979877v,Bm11
t_DGCFAD_guitarBm11slow99911912DGCFADv.mp3,DGCFAD,Bm11slow99911912v,Bm11slow99911912v,Bm11
t_DGCFAD_guitarBm11slow99991211DGCFADv.mp3,DGCFAD,Bm11slow99991211v,Bm11slow99991211v,Bm11
t_DGCFAD_guitarBm11slow999999DGCFAD.mp3,DGCFAD,Bm11slow999999,Bm11slow999999,Bm11
t_DGCFAD_guitarBm11slow999999DGCFADv.mp3,DGCFAD,Bm11slow999999v,Bm11slow999999v,Bm11
t_DGCFAD_guitarBm11slowx42422DGCFADv.mp3,DGCFAD,Bm11slowx42422v,Bm11slowx42422v,Bm11
t_DGCFAD_guitarBm11slowx44100DGCFADv.mp3,DGCFAD,Bm11slowx44100v,Bm11slowx44100v,Bm11
t_DGCFAD_guitarBm11slowx44440DGCFADv.mp3,DGCFAD,Bm11slowx44440v,Bm11slowx44440v,Bm11
t_DGCFAD_guitarBm11slowx44454DGCFADv.mp3,DGCFAD,Bm11slowx44454v,Bm11slowx44454v,Bm11
t_DGCFAD_guitarBm11slowxx11111212DGCFADv.mp3,DGCFAD,Bm11slowxx11111212v,Bm11slowxx11111212v,Bm11
t_DGCFAD_guitarBm11strum979877DGCFADv.mp3,DGCFAD,Bm11strum979877v,Bm11strum979877v,Bm11
t_DGCFAD_guitarBm11strum99911912DGCFADv.mp3,DGCFAD,Bm11strum99911912v,Bm11strum99911912v,Bm11
t_DGCFAD_guitarBm11strum99991211DGCFADv.mp3,DGCFAD,Bm11strum99991211v,Bm11strum99991211v,Bm11
t_DGCFAD_guitarBm11strum999999DGCFAD.mp3,DGCFAD,Bm11strum999999,Bm11strum999999,Bm11
t_DGCFAD_guitarBm11strum999999DGCFADv.mp3,DGCFAD,Bm11strum999999v,Bm11strum999999v,Bm11
t_DGCFAD_guitarBm11strumx42422DGCFADv.mp3,DGCFAD,Bm11strumx42422v,Bm11strumx42422v,Bm11
t_DGCFAD_guitarBm11strumx44100DGCFADv.mp3,DGCFAD,Bm11strumx44100v,Bm11strumx44100v,Bm11
t_DGCFAD_guitarBm11strumx44440DGCFADv.mp3,DGCFAD,Bm11strumx44440v,Bm11strumx44440v,Bm11
t_DGCFAD_guitarBm11strumx44454DGCFADv.mp3,DGCFAD,Bm11strumx44454v,Bm11strumx44454v,Bm11
t_DGCFAD_guitarBm11strumxx11111212DGCFADv.mp3,DGCFAD,Bm11strumxx11111212v,Bm11strumxx11111212v,Bm11
t_DGCFAD_guitarBm13fast022322DGCFAD.mp3,DGCFAD,Bm13fast022322,Bm13fast022322,Bm13
t_DGCFAD_guitarBm13fast11999119DGCFAD.mp3,DGCFAD,Bm13fast11999119,Bm13fast11999119,Bm13
t_DGCFAD_guitarBm13fast222324DGCFAD.mp3,DGCFAD,Bm13fast222324,Bm13fast222324,Bm13
t_DGCFAD_guitarBm13fast422322DGCFAD.mp3,DGCFAD,Bm13fast422322,Bm13fast422322,Bm13
t_DGCFAD_guitarBm13fast644454DGCFAD.mp3,DGCFAD,Bm13fast644454,Bm13fast644454,Bm13
t_DGCFAD_guitarBm13fast911991111DGCFADv.mp3,DGCFAD,Bm13fast911991111v,Bm13fast911991111v,Bm13
t_DGCFAD_guitarBm13fast978877DGCFADv.mp3,DGCFAD,Bm13fast978877v,Bm13fast978877v,Bm13
t_DGCFAD_guitarBm13fast978977DGCFADv.mp3,DGCFAD,Bm13fast978977v,Bm13fast978977v,Bm13
t_DGCFAD_guitarBm13fast9999119DGCFADv.mp3,DGCFAD,Bm13fast9999119v,Bm13fast9999119v,Bm13
t_DGCFAD_guitarBm13fastx22322DGCFAD.mp3,DGCFAD,Bm13fastx22322,Bm13fastx22322,Bm13
t_DGCFAD_guitarBm13fastx41300DGCFADv.mp3,DGCFAD,Bm13fastx41300v,Bm13fastx41300v,Bm13
t_DGCFAD_guitarBm13fastx42302DGCFADv.mp3,DGCFAD,Bm13fastx42302v,Bm13fastx42302v,Bm13
t_DGCFAD_guitarBm13fastx44456DGCFADv.mp3,DGCFAD,Bm13fastx44456v,Bm13fastx44456v,Bm13
t_DGCFAD_guitarBm13fastx46456DGCFADv.mp3,DGCFAD,Bm13fastx46456v,Bm13fastx46456v,Bm13
t_DGCFAD_guitarBm13slow911991111DGCFADv.mp3,DGCFAD,Bm13slow911991111v,Bm13slow911991111v,Bm13
t_DGCFAD_guitarBm13slow978877DGCFADv.mp3,DGCFAD,Bm13slow978877v,Bm13slow978877v,Bm13
t_DGCFAD_guitarBm13slow978977DGCFADv.mp3,DGCFAD,Bm13slow978977v,Bm13slow978977v,Bm13
t_DGCFAD_guitarBm13slow9999119DGCFAD.mp3,DGCFAD,Bm13slow9999119,Bm13slow9999119,Bm13
t_DGCFAD_guitarBm13slow9999119DGCFADv.mp3,DGCFAD,Bm13slow9999119v,Bm13slow9999119v,Bm13
t_DGCFAD_guitarBm13slowx41300DGCFADv.mp3,DGCFAD,Bm13slowx41300v,Bm13slowx41300v,Bm13
t_DGCFAD_guitarBm13slowx42302DGCFADv.mp3,DGCFAD,Bm13slowx42302v,Bm13slowx42302v,Bm13
